,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
233,"Programming for Data Science: 4 Books in 1. The Complete Beginners Guide you Can’t Miss to Master the Era of the Data Economy, using Python, Java, SQL Coding","['by ', 'ERICK THOMPSON']",$33.99,610 pages,4.0 out of 5 stars,25 ratings,['\n            \n              50%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              10%\n            \n          '],6 x 1.38 x 9 inches,1.78 pounds,English,"Independently published (October 28, 2020)", 979-8554981258,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfYXRmX25leHQ6MjAwMDQ4ODQ3NDM4NTExOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FProgramming-Data-Science-Complete-Beginners%2Fdp%2FB08M8GW2DM%2Fref%3Dsr_1_244_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-244-spons%26psc%3D1
234,Text Analytics with Python: A Practitioner's Guide to Natural Language Processing,"['by ', 'Dipanjan Sarkar']",$23.49,698 pages,4.6 out of 5 stars,57 ratings,['\n            \n              70%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.01 x 1.58 x 10 inches,2.89 pounds,English,"Apress; 2nd ed. edition (May 22, 2019)", 978-1484243534,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfYXRmX25leHQ6MjAwMDU3MzU4ODM1MDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FText-Analytics-Python-Practitioners-Processing%2Fdp%2F1484243536%2Fref%3Dsr_1_243_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-243-spons%26psc%3D1
235,Deep Learning with PyTorch Step-by-Step: A Beginner's Guide: Volume II: Computer Vision,[' '], $24.95 ,396 pages,4.8 out of 5 stars,6 ratings,['\n            \n              79%\n            \n          '],['\n            \n              21%\n            \n          '],[],[],[],7 x 0.9 x 10 inches,1.65 pounds,English,"Independently published (January 23, 2022)",,/Deep-Learning-PyTorch-Step-Step/dp/B09QNZWW66/ref=sr_1_218?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-218
236,Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data,"['by ', 'Ankur A. Patel']",$35.50,362 pages,4.1 out of 5 stars,81 ratings,['\n            \n              66%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              13%\n            \n          '],7 x 0.75 x 9.19 inches,1.47 pounds,English,"O'Reilly Media; 1st edition (April 2, 2019)", 978-1492035640,/Hands-Unsupervised-Learning-Using-Python/dp/1492035645/ref=sr_1_221?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-221
237,Reliable Machine Learning: Applying SRE Principles to ML in Production,"['by ', 'Cathy Chen', ', ', 'Niall Murphy', ', et al.']",$61.99,350 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 1st edition (October 25, 2022)", 978-1098106225,/Reliable-Machine-Learning-Principles-Production/dp/1098106229/ref=sr_1_222?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-222
238,Linear and Logistic Regression | Machine Learning Online Course | AWS Training & Certification,"['by ', 'AWS Training & Certification']",,,4.4 out of 5 stars,,[],[],[],[],[],,,,,,/Logistic-Regression-Learning-Training-Certification/dp/B09HY39YYC/ref=sr_1_214?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-214
239,Data Mining: (The Morgan Kaufmann Series in Data Management Systems),[' '],,869 pages,4.2 out of 5 stars,134 ratings,['\n            \n              61%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],,,English,"Morgan Kaufmann; 3rd edition (December 22, 2010)",,/Data-Mining-Practical-Techniques-Management-ebook/dp/B004H1TB1W/ref=sr_1_217?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-217
240,Effective Data Science Infrastructure: How to make data scientists productive,"['by ', 'Ville Tuulos']",$49.99,352 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.38 x 0.8 x 9.25 inches,1.15 pounds,English,"Manning (August 16, 2022)", 978-1617299193,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfYXRmX25leHQ6MjAwMDc3MDQzOTI4ODk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FEffective-Data-Science-Infrastructure-scientists%2Fdp%2F1617299197%2Fref%3Dsr_1_242_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-242-spons%26psc%3D1
241,"Hands-on Programmatic In-house Digital Advertising: Learn Data Design, AI Implementation, Bidding Strategies, and Strategic Thinking (English Edition)","['by ', 'Raghavendra Agarwala']",$29.95,208 pages,3.5 out of 5 stars,2 ratings,['\n            \n              50%\n            \n          '],['\n            \n              50%\n            \n          '],[],[],[],7.5 x 0.47 x 9.25 inches,14.1 ounces,English,"BPB Publications (October 4, 2021)", 978-9391030193,/sspa/click?ie=UTF8&spc=MTo1OTQzMDI4NDU2MzQ2MjQ5OjE2NjM0NjUwNTI6c3BfYXRmX25leHQ6MjAwMTAzODMzMTIwODgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FHands-Programmatic-house-Digital-Advertising%2Fdp%2F939103019X%2Fref%3Dsr_1_241_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465052%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-241-spons%26psc%3D1
242,"Deep Learning for the Life Sciences: Applying Deep Learning to Genomics, Microscopy, Drug Discovery, and More","['by ', 'Bharath Ramsundar', ', ', 'Peter Eastman', ', et al.']",$48.49,236 pages,4.2 out of 5 stars,48 ratings,['\n            \n              66%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              12%\n            \n          '],[],7 x 0.5 x 9.19 inches,12.8 ounces,English,"O'Reilly Media; 1st edition (April 28, 2019)", 978-1492039839,/Deep-Learning-Life-Sciences-Microscopy/dp/1492039837/ref=sr_1_215?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-215
243,"Data Science Projects with Python: A case study approach to gaining valuable insights from real data with machine learning, 2nd Edition","['by ', 'Stephen Klosterman']",$36.99,432 pages,4.6 out of 5 stars,52 ratings,['\n            \n              79%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 0.98 x 9.25 inches,1.63 pounds,English,"Packt Publishing; 2nd ed. edition (July 29, 2021)", 978-1800564480,/Data-Science-Projects-Python-approach/dp/1800564481/ref=sr_1_213?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-213
244,Deep Learning In Biology And Medicine,"['by ', 'Davide Bacciu', ', ', 'Paulo J G Lisboa', ', et al.']",$97.65,332 pages,,,[],[],[],[],[],6 x 0.97 x 9 inches,1.35 pounds,English,"WSPC (EUROPE) (January 19, 2022)", 978-1800610934,/Learning-Biology-Medicine-Davide-Bacciu/dp/1800610939/ref=sr_1_205?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-205
245,Building Machine Learning Powered Applications: Going from Idea to Product,"['by ', 'Emmanuel Ameisen']",$36.74,260 pages,4.4 out of 5 stars,116 ratings,['\n            \n              69%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],7 x 0.55 x 9.19 inches,14.7 ounces,English,"O'Reilly Media; 1st edition (February 11, 2020)", 978-1492045113,/Building-Machine-Learning-Powered-Applications/dp/149204511X/ref=sr_1_208?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-208
246,Hypothesis Testing: An Intuitive Guide for Making Data Driven Decisions,"['by ', 'Jim Frost']",$23.74,381 pages,4.6 out of 5 stars,101 ratings,['\n            \n              78%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],6 x 0.86 x 9 inches,1.12 pounds,English,"Statistics By Jim Publishing (September 14, 2020)", 978-1735431154,/Hypothesis-Testing-Intuitive-Making-Decisions/dp/173543115X/ref=sr_1_207?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-207
247,Supervised Machine Learning for Text Analysis in R (Chapman & Hall/CRC Data Science Series),[' '],$46.50,402 pages,4.5 out of 5 stars,11 ratings,['\n            \n              75%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              13%\n            \n          '],[],[],6.14 x 0.91 x 9.21 inches,1.23 pounds,English,"Chapman and Hall/CRC; 1st edition (October 22, 2021)", 978-0367554194,/Supervised-Machine-Learning-Analysis-Chapman/dp/0367554194/ref=sr_1_206?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-206
248,"Tensorflow Machine Learning: 3 in 1: Beginner's Guide + Simple and Effective Tips and Tricks + Advanced Guide to Learn Machine Learning with Scikit-Learn, Keras and TensorFlow","['by ', 'Benjamin Smith', ', ', 'William Bahl', ', et al.']",,,3.3 out of 5 stars,4 ratings,['\n            \n              45%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              28%\n            \n          '],[],[],,,,,,/Tensorflow-Machine-Learning-Scikit-Learn-TensorFlow/dp/B099P5SMN7/ref=sr_1_204?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-204
249,Machine Learning,"['by ', 'Peter Flach']",$53.99,416 pages,4.2 out of 5 stars,77 ratings,['\n            \n              58%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              6%\n            \n          '],7.44 x 0.98 x 9.69 inches,1.94 pounds,English,"Cambridge University Press; 1st edition (September 20, 2012)", 978-1107422223,/Machine-Learning-Science-Algorithms-Sense/dp/1107422221/ref=sr_1_203?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-203
250,Python machine learning: the complete beginner's guide to deep learning with python. Learn to use Scikit-learn and Pandas,"['by ', 'Willard D. Sanders']", $16.95 ,99 pages,3.3 out of 5 stars,9 ratings,['\n            \n              51%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              24%\n            \n          '],[],[],6 x 0.23 x 9 inches,5.1 ounces,English,"Independently published (September 29, 2020)",,/sspa/click?ie=UTF8&spc=MTo1MzAxOTQ0NzI0MTIzNzkxOjE2NjM0NjUwNDA6c3BfbXRmOjIwMDA0NTIzNjc3MDM1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPython-machine-learning-beginners-Scikit-learn%2Fdp%2FB08KGZZQT3%2Fref%3Dsr_1_212_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465040%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-212-spons%26psc%3D1
251,Deep Learning Interviews: Hundreds of fully solved job interview questions from a wide range of key topics in AI.,"['by ', 'Shlomo Kashani', ' and ', 'Amir Ivry']", $18.00 , almost 400 pages,3.6 out of 5 stars,47 ratings,['\n            \n              49%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              17%\n            \n          '],7.5 x 0.91 x 9.25 inches,1.65 pounds,English,"Interviews AI (December 3, 2020)",,/Deep-Learning-Interviews-interview-questions/dp/1916243568/ref=sr_1_202?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-202
252,PYTHON: 2 books in 1 : Learn python programming for beginners and machine learning,"['by ', 'Willard D. Sanders']", $24.90 ,241 pages,3.7 out of 5 stars,13 ratings,['\n            \n              36%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              10%\n            \n          '],6 x 0.55 x 9 inches,13.7 ounces,English,"Independently published (October 28, 2020)",,/sspa/click?ie=UTF8&spc=MTo1MzAxOTQ0NzI0MTIzNzkxOjE2NjM0NjUwNDA6c3BfbXRmOjIwMDAzODQ3MzYwMDE1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPYTHON-programming-beginners-machine-learning%2Fdp%2FB08M255TD5%2Fref%3Dsr_1_211_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465040%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-211-spons%26psc%3D1
253,"Machine Learning in Asset Pricing (Princeton Lectures in Finance, 1)",[' '],$42.99,160 pages,4.3 out of 5 stars,7 ratings,['\n            \n              81%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],[],6 x 0.9 x 9.3 inches,14.1 ounces,English,"Princeton University Press (May 11, 2021)", 978-0691218700,/Machine-Learning-Pricing-Princeton-Lectures/dp/0691218706/ref=sr_1_200?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-200
254,Machine Learning: The New AI (MIT Press Essential Knowledge series),"['by ', 'Ethem Alpaydin']", $15.95 ,224 pages,4.2 out of 5 stars,218 ratings,['\n            \n              59%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],5 x 0.44 x 7 inches,7.2 ounces,English,"The MIT Press (October 7, 2016)",,/Machine-Learning-Press-Essential-Knowledge/dp/0262529513/ref=sr_1_201?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1663465040&sprefix=deep+learning%2Caps%2C627&sr=8-201
255,Exploring GPT-3: An unofficial first look at the general-purpose language processing API from OpenAI,"['by ', 'Steve Tingiris', ' and ', 'Bret Kinsella']",$49.99,296 pages,4.4 out of 5 stars,19 ratings,['\n            \n              70%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              9%\n            \n          '],[],7.5 x 0.67 x 9.25 inches,1.13 pounds,English,"Packt Publishing (August 27, 2021)", 978-1800563193,/sspa/click?ie=UTF8&spc=MTo1MzAxOTQ0NzI0MTIzNzkxOjE2NjM0NjUwNDA6c3BfbXRmOjIwMDA3OTIzNTEzMzM3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FExploring-GPT-3-unofficial-general-purpose-processing%2Fdp%2F1800563191%2Fref%3Dsr_1_210_sspa%3Fcrid%3D27NSKOKLZAT5L%26keywords%3Dmachine%2Blearning%26qid%3D1663465040%26sprefix%3Ddeep%2Blearning%252Caps%252C627%26sr%3D8-210-spons%26psc%3D1
