,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
178,"Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd Edition","['by ', 'Stefan Jansen']",$44.99,820 pages,4.5 out of 5 stars,243 ratings,['\n            \n              68%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7.5 x 1.85 x 9.25 inches,3.05 pounds,English,"Packt Publishing (July 31, 2020)", 978-1839217715,/Machine-Learning-Algorithmic-Trading-alternative/dp/1839217715/ref=sr_1_297?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-297
179,The Deep Learning AI Playbook: Strategy for Disruptive Artificial Intelligence,"['by ', 'Carlos E Perez']",$29.00,367 pages,3.7 out of 5 stars,12 ratings,['\n            \n              51%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],[],6 x 0.92 x 9 inches,1.19 pounds,English,"CreateSpace Independent Publishing Platform; 1st Edition (October 19, 2017)", 978-1978487529,/Deep-Learning-Playbook-Disruptive-Intelligence/dp/1978487525/ref=sr_1_296?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-296
180,"Big Data: A Beginner's Guide To Using Data Science For Business (Transforming Information, Deep Learning, Boost Profits, Business Intelligence)","['by ', 'Eliot P. Reznor']", $5.72 ,103 pages,3.5 out of 5 stars,7 ratings,['\n            \n              40%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              24%\n            \n          '],[],6 x 0.22 x 9 inches,5.3 ounces,English,"CreateSpace Independent Publishing Platform (August 22, 2017)",,/sspa/click?ie=UTF8&spc=MTo1Njc4OTEyNDUxMzA4OTU1OjE2NjM0NjA1MTM6c3BfbXRmOjIwMDAyNjk2MDE3NzA3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBig-Data-Transforming-Information-Intelligence%2Fdp%2F1975699734%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460513%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-226-spons%26psc%3D1
181,"TENSORFLOW MACHINE LEARNING: 3 in 1- Beginner's Guide+ Simple and Effective Tips and Tricks+ Advanced Guide to Learn Machine Learning With Scikit-Learn, Keras and TensorFlow","['by ', 'Benjamin Smith']", $49.99 ,697 pages,3.3 out of 5 stars,4 ratings,['\n            \n              45%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              28%\n            \n          '],[],[],6 x 1.57 x 9 inches,2.52 pounds,English,"Independently published (March 14, 2021)",,/sspa/click?ie=UTF8&spc=MTo1Njc4OTEyNDUxMzA4OTU1OjE2NjM0NjA1MTM6c3BfbXRmOjIwMDA1NTc3OTM2NzQ0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FTENSORFLOW-MACHINE-LEARNING-Scikit-Learn-TensorFlow%2Fdp%2FB08YQFWH5N%2Fref%3Dsr_1_228_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460513%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-228-spons%26psc%3D1
182,"Risk Modeling: Practical Applications of Artificial Intelligence, Machine Learning, and Deep Learning (Wiley and SAS Business Series)","['by ', 'Terisa Roberts', ' and ', 'Stephen J. Tonna']",$47.92,208 pages,,,[],[],[],[],[],6.2 x 0.9 x 9.1 inches,13.6 ounces,English,"Wiley; 1st edition (September 27, 2022)", 978-1119824930,/Risk-Modeling-Applications-Artificial-Intelligence/dp/1119824931/ref=sr_1_295?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-295
183,BIG DATA AND DEEP LEARNING. EXAMPLES WITH MATLAB,"['by ', 'C. PEREZ']", $11.19 ,482 pages,4.5 out of 5 stars,2 ratings,['\n            \n              51%\n            \n          '],['\n            \n              49%\n            \n          '],[],[],[],,,English,"Lulu.com (May 31, 2020)",,/DATA-DEEP-LEARNING-EXAMPLES-MATLAB-ebook/dp/B08VNR4SPW/ref=sr_1_294?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-294
184,AI and Machine Learning for Coders: A Programmer's Guide to Artificial Intelligence,"['by ', 'Laurence Moroney']",$38.49,392 pages,4.7 out of 5 stars,127 ratings,['\n            \n              79%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],[],6.93 x 1.18 x 8.98 inches,1.9 pounds,English,"O'Reilly Media; 1st edition (October 27, 2020)", 978-1492078197,/Machine-Learning-Coders-Programmers-Intelligence/dp/1492078190/ref=sr_1_293?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-293
185,Building Computer Vision Projects with OpenCV 4 and C++: Implement complex computer vision algorithms and explore deep learning and face detection,"['by ', 'David Millan Escriva', ', ', 'Prateek Joshi', ', et al.']",$49.99,538 pages,4.1 out of 5 stars,31 ratings,['\n            \n              55%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.22 x 9.25 inches,2.01 pounds,English,"Packt Publishing (March 26, 2019)", 978-1838644673,/sspa/click?ie=UTF8&spc=MTo1Njc4OTEyNDUxMzA4OTU1OjE2NjM0NjA1MTM6c3BfbXRmOjIwMDAxMTY2ODYzNjM3MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBuilding-Computer-Vision-Projects-OpenCV%2Fdp%2F1838644679%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460513%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-225-spons%26psc%3D1
186,"Advanced Deep Learning with TensorFlow 2 and Keras: Apply DL, GANs, VAEs, deep RL, unsupervised learning, object detection and segmentation, and more, 2nd Edition","['by ', 'Rowel Atienza']",$39.99,512 pages,4.5 out of 5 stars,62 ratings,['\n            \n              74%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              4%\n            \n          '],7.5 x 1.16 x 9.25 inches,1.92 pounds,English,"Packt Publishing (February 28, 2020)", 978-1838821654,/sspa/click?ie=UTF8&spc=MToxODY3NTk1MTQyODQyODkyOjE2NjM0NjA1MjM6c3BfYXRmX25leHQ6MjAwMDIxNzMyNDIzODcxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAdvanced-Deep-Learning-TensorFlow-Keras%2Fdp%2F1838821651%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2HX2SCFCK032L%26keywords%3Ddeep%2Blearning%26qid%3D1663460523%26sprefix%3Ddeep%2Blearnin%252Caps%252C449%26sr%3D8-241-spons%26psc%3D1
187,"Redes Neuronales & Deep Learning - Volumen 1: Entrenamiento de redes neuronales artificiales [formato 8.5"" x 11""] (Spanish Edition)","['by ', 'Fernando Berzal']", $28.10 ,450 pages,4.7 out of 5 stars,18 ratings,['\n            \n              85%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],8.5 x 1.02 x 11 inches,2.49 pounds,Spanish,"Independently published (March 12, 2019)",,/Redes-Neuronales-Deep-Learning-Entrenamiento/dp/1090320302/ref=sr_1_291?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-291
188,Neural Networks for Beginners: An Easy Textbook for Machine Learning Fundamentals to Guide You Implementing Neural Networks with Python and Deep Learning (Artificial Intelligence),"['by ', 'Russel R. Russo', ', ', 'Zachary Zaba', ', et al.']",,,3.4 out of 5 stars,7 ratings,['\n            \n              37%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              15%\n            \n          '],,,,,,/Neural-Networks-Beginners-Fundamentals-Implementing/dp/B085RCP2Q6/ref=sr_1_292?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-292
189,Python: The Complete Crash Course to Learn Python in One Week Machine Learning and Deep Learning with Hands-On Exercises,"['by ', 'frad wilson']",,168 pages,,,[],[],[],[],[],,,English,,,/Python-Complete-Learning-Hands-Exercises-ebook/dp/B0BCN4XLGB/ref=sr_1_290?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-290
190,Deep Learning for Computer Vision with SAS®: An Introduction,"['by ', 'Robert Blanchard']",$25.95,150 pages,,,[],[],[],[],[],7.5 x 0.34 x 9.25 inches,9.5 ounces,English,"SAS Institute (June 11, 2020)", 978-1642959154,/Deep-Learning-Computer-Vision-SAS%C2%AE/dp/1642959154/ref=sr_1_288?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-288
191,Beginning with Deep Learning Using TensorFlow: A Beginners Guide to TensorFlow and Keras for Practicing Deep Learning Principles and Applications (English Edition),"['by ', 'Mohan Kumar Silaparasetty']", $8.18 ,372 pages,4.8 out of 5 stars,5 ratings,['\n            \n              75%\n            \n          '],['\n            \n              25%\n            \n          '],[],[],[],,,English,"BPB Publications; 1st edition (February 9, 2022)",,/Beginning-Deep-Learning-Using-TensorFlow-ebook/dp/B09S3QVJQX/ref=sr_1_287?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-287
192,Getting started with Deep Learning for Natural Language Processing: Learn how to build NLP applications with Deep Learning (English Edition),"['by ', 'Sunil Patel']",,502 pages,4.6 out of 5 stars,9 ratings,['\n            \n              55%\n            \n          '],['\n            \n              45%\n            \n          '],[],[],[],,,English,"BPB Publications; 1st edition (January 13, 2021)",,/Getting-started-Learning-Language-Processing-ebook/dp/B08SVZF8SX/ref=sr_1_286?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-286
193,Understanding Deep Learning: Application in Rare Event Prediction (Student Version),"['by ', 'Chitta Ranjan Ph.D.']",$30.00,426 pages,,,[],[],[],[],[],6.69 x 0.96 x 9.61 inches,1.49 pounds,English,"Independently published (December 26, 2020)", 979-8586701947,/Understanding-Deep-Learning-Application-Prediction/dp/B08R8DKSK2/ref=sr_1_289?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-289
194,Introduction to Deep Learning Using R: A Step-by-Step Guide to Learning and Implementing Deep Learning Models Using R,"['by ', 'Taweh Beysolow II']",,240 pages,1.6 out of 5 stars,9 ratings,['\n            \n              15%\n            \n          '],['\n            \n              85%\n            \n          '],[],[],[],,,English,"Apress; 1st ed. edition (July 19, 2017)",,/Introduction-Learning-Using-Step-Step-ebook/dp/B07447TH85/ref=sr_1_284?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-284
195,"Better Small Talk: Talk to Anyone, Avoid Awkwardness, Generate Deep Conversations, and Make Real Friends (How to be More Likable and Charismatic)",[' '], $14.83 ,225 pages,4.4 out of 5 stars,"1,023 ratings",['\n            \n              64%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],5 x 0.57 x 8 inches,8.6 ounces,English,"Independently published (April 13, 2020)",,/Better-Small-Talk-Awkwardness-Conversations/dp/B087349Q57/ref=sr_1_285?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-285
196,The Hundred-Page Machine Learning Book,"['by ', 'Andriy Burkov']",$31.99,160 pages,4.6 out of 5 stars,816 ratings,['\n            \n              81%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 0.38 x 9.25 inches,13.8 ounces,English,"Andriy Burkov (January 13, 2019)", 978-1999579500,/Hundred-Page-Machine-Learning-Book/dp/199957950X/ref=sr_1_282?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-282
197,Time Series Forecasting using Deep Learning,"['by ', 'Abhishek Das', ' and ', 'Samit Bhanja']", $5.96 ,52 pages,1.5 out of 5 stars,2 ratings,['\n            \n              52%\n            \n          '],['\n            \n              48%\n            \n          '],[],[],[],5.91 x 0.12 x 8.66 inches,3.21 ounces,English,"LAP LAMBERT Academic Publishing (May 15, 2020)",,/Time-Forecasting-using-Deep-Learning/dp/3330046163/ref=sr_1_280?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-280
198,"Data Analytics: 7 Manuscripts: Data Analytics Beginners, Deep Learning Keras, Analyzing Data Power BI, Reinforcement Learning, Artificial Intelligence, Text Analytics, Convolutional Neural Networks","['by ', 'Anthony Williams', ' and ', 'William Bahl']",,,1.8 out of 5 stars,4 ratings,['\n            \n              39%\n            \n          '],['\n            \n              61%\n            \n          '],[],[],[],,,,,,/Data-Analytics-7-Manuscripts-audiobook/dp/B077G9QZD4/ref=sr_1_283?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-283
199,"R Deep Learning Essentials: A step-by-step guide to building deep learning models using TensorFlow, Keras, and MXNet, 2nd Edition","['by ', 'Mark Hodnett', ' and ', 'Joshua F. Wiley']",,380 pages,4.1 out of 5 stars,8 ratings,['\n            \n              58%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],,,English,"Packt Publishing; 2nd edition (August 24, 2018)",,/Deep-Learning-Essentials-step-step-ebook/dp/B07FS55MDM/ref=sr_1_279?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-279
200,Deep Learning on Graphs,"['by ', 'Yao Ma', ' and ', 'Jiliang Tang']", $45.91 ,400 pages,4.7 out of 5 stars,8 ratings,['\n            \n              83%\n            \n          '],['\n            \n              17%\n            \n          '],[],[],[],6.5 x 1 x 9.5 inches,1.34 pounds,English,"Cambridge University Press; 1st edition (December 9, 2021)", 978-1108831741,/Deep-Learning-Graphs-Yao-Ma/dp/1108831745/ref=sr_1_281?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-281
201,Hands-On Deep Learning Algorithms with Python: Master deep learning algorithms with extensive math by implementing them using TensorFlow,"['by ', 'Sudharsan Ravichandiran']", $16.08 ,781 pages,4.1 out of 5 stars,62 ratings,['\n            \n              51%\n            \n          '],['\n            \n              31%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              6%\n            \n          '],,,English,"Packt Publishing; 1st edition (July 25, 2019)",,/Hands-Deep-Learning-Algorithms-Python-ebook/dp/B07LH43V8P/ref=sr_1_278?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-278
202,Deep Learning Techniques for Music Generation (Computational Synthesis and Creative Systems),[' '],,312 pages,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Springer; 1st ed. 2020 edition (November 8, 2019)",,/Learning-Techniques-Generation-Computational-Synthesis-ebook/dp/B0817MCWH7/ref=sr_1_277?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-277
203,Data Orchestration in Deep Learning Accelerators (Synthesis Lectures on Computer Architecture),"['by ', 'Tushar Krishna', ', ', 'Hyoukjun Kwon', ', et al.']",$73.76,164 pages,4.2 out of 5 stars,3 ratings,['\n            \n              62%\n            \n          '],['\n            \n              38%\n            \n          '],[],[],[],7.52 x 0.44 x 9.25 inches,1.09 pounds,English,, 978-1681738710,/Orchestration-Learning-Accelerators-Synthesis-Architecture/dp/1681738716/ref=sr_1_270?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-270
204,Deep Learning With Python: Advanced Guide to Learn Deep Learning with Python,"['by ', 'Benjamin Smith']",,181 pages,3.3 out of 5 stars,3 ratings,['\n            \n              33%\n            \n          '],['\n            \n              33%\n            \n          '],['\n            \n              34%\n            \n          '],[],[],,,English,,,/Deep-Learning-Python-Advanced-Guide-ebook/dp/B08S1C9KST/ref=sr_1_268?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-268
205,Deep Reinforcement Learning,"['by ', 'Aske Plaat']", $58.31 ,421 pages,,,[],[],[],[],[],6.14 x 0.86 x 9.21 inches,1.3 pounds,English,"Springer; 1st ed. 2022 edition (June 12, 2022)", 978-9811906374,/Deep-Reinforcement-Learning-Aske-Plaat/dp/9811906378/ref=sr_1_269?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-269
206,Efficient Processing of Deep Neural Networks (Synthesis Lectures on Computer Architecture),"['by ', 'Vivienne Sze', ', ', 'Yu-Hsin Chen', ', et al.']",$86.35,342 pages,4.5 out of 5 stars,14 ratings,['\n            \n              67%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],7.5 x 0.71 x 9.25 inches,11.7 ounces,English,"Morgan & Claypool Publishers (June 24, 2020)", 978-1681738314,/Efficient-Processing-Networks-Synthesis-Architecture/dp/1681738317/ref=sr_1_267?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-267
207,"Deep Learning: 2 Manuscripts, Deep Learning With Keras and Convolutional Neural Networks In Python","['by ', 'Frank Millstein', ' and ', 'Jon Wilkins']",,,2.3 out of 5 stars,6 ratings,['\n            \n              23%\n            \n          '],['\n            \n              39%\n            \n          '],['\n            \n              38%\n            \n          '],[],[],,,,,,/Deep-Learning-Frank-Millstein-audiobook/dp/B07BT9BQSN/ref=sr_1_266?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1663460523&sprefix=deep+learnin%2Caps%2C449&sr=8-266
